Age,DailyRate,DistanceFromHome,Education,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,JobStability,IncomePerYearWorked,PromotionWaitTime,AgeGroup,OvertimeImpact,YearsLeftForRetirement,PromotionFrequency,DistanceEffect,OvertimePayRatio,WorkLifeBalanceImpact,YearsInRoleVsYearsAtCompany,JobSatisfactionPerformance,RelativeIncomeToDeptAvg,PerformancePerSatisfaction,SatisfactionPerformanceRatio,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,MaritalStatus_Married,MaritalStatus_Single,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,Attrition
33,1277,15,1,2,0,56,3,3,3,13610,24619,7,1,12,3,4,80,0,15,2,4,7,6,7,7,2.142857142857143,1944.2857142857144,0,0.0,True,27,0.875,19155,7.347538574577516e-05,4,0.8571428571428571,9,7328.747138397503,1.0,1.0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
33,587,10,1,1,0,38,1,1,4,3408,6705,7,0,13,3,1,80,3,8,2,3,4,3,1,3,1.1428571428571428,852.0,3,0.0,False,27,2.0,5870,0.0,0,0.75,12,-2873.252861602497,0.75,1.3333333333333333,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
30,413,7,1,4,0,57,3,1,2,2983,18398,1,0,14,3,1,80,0,4,3,3,3,2,1,2,4.0,994.3333333333334,2,0.0,False,30,1.5,2891,0.0,0,0.6666666666666666,6,-3976.17264573991,1.5,0.6666666666666666,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
35,1276,16,3,4,0,72,3,3,3,7632,14295,4,1,12,3,3,80,0,10,2,3,8,7,0,0,2.5,954.0,8,0.0,True,25,8.0,20416,0.0001310272536687,3,0.875,9,1350.7471383975026,1.0,1.0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
31,534,20,3,1,0,66,3,3,3,9824,22908,3,0,12,3,1,80,0,12,2,3,1,0,0,0,4.0,9824.0,1,0.0,False,29,1.0,10680,0.0,0,0.0,9,3542.7471383975026,1.0,1.0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
34,988,23,3,2,1,43,3,3,1,9950,11533,9,1,15,3,3,80,3,11,2,3,3,2,0,2,1.2222222222222223,3316.6666666666665,3,0.0,True,26,3.0,22724,0.0001005025125628,3,0.6666666666666666,3,3295.492063492064,3.0,0.3333333333333333,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
42,1474,5,2,2,0,97,3,1,3,2093,9260,4,0,17,3,4,80,1,8,4,3,2,2,2,0,2.0,1046.5,0,0.0,False,18,0.6666666666666666,7370,0.0,0,1.0,9,-4188.252861602497,1.0,1.0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
36,635,10,4,2,0,32,3,3,4,9980,15318,1,0,14,3,4,80,0,10,3,2,10,3,9,7,10.0,998.0,1,0.0,False,24,1.0,6350,0.0,0,0.3,12,3020.82735426009,0.75,1.3333333333333333,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
22,1368,4,1,3,0,99,2,1,3,3894,9129,5,0,16,3,3,80,0,4,3,3,2,2,1,2,0.8,1947.0,1,0.0,False,38,1.0,5472,0.0,0,1.0,9,-2387.252861602497,1.0,1.0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1
48,163,2,5,2,1,37,3,2,4,4051,19658,2,0,14,3,1,80,1,14,2,3,9,7,6,7,7.0,450.1111111111111,3,0.0,False,12,1.2857142857142858,326,0.0,0,0.7777777777777778,12,-2908.17264573991,0.75,1.3333333333333333,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
55,1117,18,5,1,1,83,3,4,2,16835,9873,3,0,23,4,4,80,0,37,2,3,10,9,7,7,12.333333333333334,1683.5,3,0.0,False,5,1.25,20106,0.0,0,0.9,8,9875.827354260093,2.0,0.5,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
41,267,10,2,4,0,56,3,2,4,6230,13430,7,0,14,3,4,80,0,16,3,3,14,3,1,10,2.2857142857142856,445.0,13,0.0,False,19,7.0,2670,0.0,0,0.2142857142857142,12,-729.17264573991,0.75,1.3333333333333333,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
35,619,1,3,2,0,85,3,2,3,4717,18659,9,0,11,3,3,80,0,15,2,3,11,9,6,9,1.6666666666666667,428.8181818181818,5,0.0,False,25,1.5714285714285714,619,0.0,0,0.8181818181818182,9,-2242.17264573991,1.0,1.0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
40,302,6,3,2,1,75,3,4,3,13237,20364,7,0,15,3,3,80,0,22,3,3,20,6,5,13,3.142857142857143,661.85,15,0.0,False,20,3.333333333333333,1812,0.0,0,0.3,9,6955.747138397503,1.0,1.0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
39,443,8,1,3,1,48,3,1,3,3755,17872,1,0,11,3,1,80,1,8,3,3,8,3,0,7,8.0,469.375,8,0.0,False,21,8.0,3544,0.0,0,0.375,9,-2526.252861602497,1.0,1.0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
31,828,2,1,2,0,77,3,2,4,6582,8346,4,1,13,3,3,80,0,10,2,4,6,5,0,5,2.5,1097.0,6,0.0,False,29,6.0,1656,0.0001519295047098,4,0.8333333333333334,12,-377.17264573991,0.75,1.3333333333333333,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
42,319,24,3,4,0,56,3,3,1,7406,6950,1,1,21,4,4,80,1,10,5,2,10,9,5,8,10.0,740.6,5,0.0,True,18,1.6666666666666667,7656,0.0001350256548744,2,0.9,4,1124.7471383975026,4.0,0.25,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
45,561,2,3,4,0,61,3,2,2,4805,16177,1,0,19,3,2,80,1,9,3,4,8,7,3,7,9.0,600.625,5,0.0,False,15,2.0,1122,0.0,0,0.875,6,-2154.17264573991,1.5,0.6666666666666666,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
26,426,17,4,2,1,58,3,1,3,2741,22808,1,1,11,3,2,80,1,8,2,2,7,7,1,0,8.0,391.57142857142856,6,0.0,True,34,3.5,7242,0.0003648303538854,2,1.0,9,-3913.507936507936,1.0,1.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
29,232,19,3,4,0,34,3,2,4,4262,22645,4,0,12,3,2,80,2,8,2,4,3,2,1,2,2.0,1420.6666666666667,2,0.0,False,31,1.5,4408,0.0,0,0.6666666666666666,12,-2019.2528616024968,0.75,1.3333333333333333,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
33,922,1,5,1,1,95,4,4,3,16184,22578,4,0,19,3,3,80,1,10,2,3,6,1,0,5,2.5,2697.333333333333,6,0.0,False,27,6.0,922,0.0,0,0.1666666666666666,9,9902.747138397504,1.0,1.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
31,688,7,3,3,0,44,2,3,4,11557,25291,9,0,21,4,3,80,1,10,3,2,5,4,0,1,1.1111111111111112,2311.4,5,0.0,False,29,5.0,4816,0.0,0,0.8,16,4597.82735426009,1.0,1.0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18,1306,5,3,2,0,69,3,1,2,1878,8059,1,1,14,3,4,80,0,0,3,3,0,0,0,0,0.0,1878.0,0,0.0,False,42,0.0,6530,0.0005324813631522,3,0.0,6,-5081.17264573991,1.5,0.6666666666666666,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1
40,1094,28,3,3,0,58,1,3,1,10932,11373,3,0,15,3,3,80,1,20,2,3,1,0,0,1,6.666666666666667,10932.0,1,0.0,False,20,1.0,30632,0.0,0,0.0,3,3972.82735426009,3.0,0.3333333333333333,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
41,509,2,4,1,1,62,2,2,3,6811,2112,2,1,17,3,1,80,0,10,3,3,8,7,0,7,5.0,851.375,8,0.0,False,19,8.0,1018,0.0001468213184554,3,0.875,9,529.7471383975026,1.0,1.0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
26,775,29,2,1,0,45,3,2,3,4306,4267,5,0,12,3,1,80,2,8,5,3,0,0,0,0,1.6,4306.0,0,0.0,False,34,0.0,22475,0.0,0,0.0,9,-2653.17264573991,1.0,1.0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
35,195,1,3,1,1,80,3,2,3,4859,6698,1,0,16,3,4,80,0,5,3,3,5,4,0,3,5.0,971.8,5,0.0,False,25,5.0,195,0.0,0,0.8,9,-2100.17264573991,1.0,1.0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
34,258,21,4,4,0,74,4,2,4,5337,19921,1,0,12,3,4,80,0,10,3,3,10,7,5,7,10.0,533.7,5,0.0,False,26,1.6666666666666667,5418,0.0,0,0.7,12,-1622.17264573991,0.75,1.3333333333333333,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
26,471,24,3,3,0,66,1,1,4,2340,23213,1,1,18,3,2,80,0,1,3,1,1,0,0,0,1.0,2340.0,1,0.0,True,34,1.0,11304,0.0004273504273504,1,0.0,12,-3941.2528616024974,0.75,1.3333333333333333,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1
37,799,1,3,2,1,59,3,3,4,7491,23848,4,0,17,3,4,80,0,12,3,4,6,5,1,2,3.0,1248.5,5,0.0,False,23,3.0,799,0.0,0,0.8333333333333334,12,1209.7471383975026,0.75,1.3333333333333333,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
46,1034,18,1,1,1,86,3,3,3,10527,8984,5,0,11,3,4,80,0,28,3,2,2,2,1,2,5.6,5263.5,1,0.0,False,14,1.0,18612,0.0,0,1.0,9,4245.747138397503,1.0,1.0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
41,1276,2,5,2,1,91,3,4,1,16595,5626,7,0,16,3,2,80,1,22,2,3,18,16,11,8,3.142857142857143,921.9444444444443,7,0.0,False,19,1.5,2552,0.0,0,0.8888888888888888,3,9635.827354260093,3.0,0.3333333333333333,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
37,142,9,4,1,0,69,3,3,2,8834,24666,1,0,13,3,4,80,1,9,6,3,9,5,7,7,9.0,981.5555555555557,2,0.0,False,23,1.125,1278,0.0,0,0.5555555555555556,6,1874.82735426009,1.5,0.6666666666666666,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
52,956,6,2,4,0,78,3,2,1,5577,22087,3,1,12,3,2,80,2,18,3,3,10,9,6,9,6.0,557.7,4,0.0,False,8,1.4285714285714286,5736,0.0001793078716155,3,0.9,3,-704.2528616024974,3.0,0.3333333333333333,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
32,1474,11,4,4,0,60,4,2,3,4707,23914,8,0,12,3,4,80,0,6,2,3,4,2,1,2,0.75,1176.75,3,0.0,False,28,2.0,16214,0.0,0,0.5,9,-2252.17264573991,1.0,1.0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1
24,535,24,3,4,0,38,3,1,4,2400,5530,1,0,13,3,3,80,2,3,3,3,2,2,2,1,3.0,1200.0,0,0.0,False,36,0.6666666666666666,12840,0.0,0,1.0,12,-4559.17264573991,0.75,1.3333333333333333,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
38,1495,10,3,3,1,76,3,2,3,9824,22174,3,0,19,3,3,80,1,18,4,3,1,0,0,0,6.0,9824.0,1,0.0,False,22,1.0,14950,0.0,0,0.0,9,3542.7471383975026,1.0,1.0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
37,446,1,4,2,1,65,3,2,2,6447,15701,6,0,12,3,2,80,1,8,2,2,6,5,4,3,1.3333333333333333,1074.5,2,0.0,False,23,1.2,446,0.0,0,0.8333333333333334,6,165.74713839750257,1.5,0.6666666666666666,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
49,1245,18,4,4,0,58,2,5,3,19502,2125,1,1,17,3,3,80,1,31,5,3,31,9,0,9,31.0,629.0967741935484,31,0.0,True,11,31.0,22410,5.127679212388473e-05,3,0.2903225806451613,9,13220.747138397504,1.0,1.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
24,691,23,3,2,0,89,4,1,4,2725,21630,1,1,11,3,2,80,2,6,3,3,6,5,1,4,6.0,454.1666666666667,5,0.0,True,36,3.0,15893,0.0003669724770642,3,0.8333333333333334,12,-3556.252861602497,0.75,1.3333333333333333,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
26,703,28,2,1,0,66,3,2,2,6272,7428,1,0,20,4,4,80,2,6,5,4,5,3,1,4,6.0,1254.4,4,0.0,False,34,2.5,19684,0.0,0,0.6,8,-687.17264573991,2.0,0.5,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
24,823,17,2,4,0,94,2,1,2,2127,9100,1,0,21,4,4,80,1,1,2,3,1,0,0,0,1.0,2127.0,1,0.0,False,36,1.0,13991,0.0,0,0.0,8,-4154.252861602497,2.0,0.5,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
50,1246,3,3,1,0,99,3,5,2,18200,7999,1,0,11,3,3,80,1,32,2,3,32,5,10,7,32.0,568.75,22,0.0,False,10,2.909090909090909,3738,0.0,0,0.15625,6,11545.492063492064,1.5,0.6666666666666666,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
25,622,13,1,2,0,40,3,1,3,2096,26376,1,0,11,3,3,80,0,7,1,3,7,4,0,6,7.0,299.42857142857144,7,0.0,False,35,7.0,8086,0.0,0,0.5714285714285714,9,-4863.17264573991,1.0,1.0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
24,1287,7,3,1,1,55,3,1,3,2886,14168,1,1,16,3,4,80,1,6,4,3,6,3,1,2,6.0,481.0,5,0.0,False,36,3.0,9009,0.0003465003465003,3,0.5,9,-3395.252861602497,1.0,1.0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
30,448,12,4,2,0,74,2,1,1,2033,14470,1,0,18,3,3,80,1,1,2,4,1,0,0,0,1.0,2033.0,1,0.0,False,30,1.0,5376,0.0,0,0.0,3,-4926.17264573991,3.0,0.3333333333333333,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
34,254,1,2,2,0,83,2,1,4,3622,22794,1,1,13,3,4,80,1,6,3,3,6,5,1,3,6.0,603.6666666666666,5,0.0,False,26,3.0,254,0.0002760905577029,3,0.8333333333333334,12,-2659.252861602497,0.75,1.3333333333333333,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
31,1365,13,4,2,0,46,3,2,1,4233,11512,2,0,17,3,3,80,0,9,2,1,3,1,1,2,4.5,1411.0,2,0.0,False,29,1.5,17745,0.0,0,0.3333333333333333,3,-2726.17264573991,3.0,0.3333333333333333,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
35,538,25,2,1,0,54,2,2,4,3681,14004,4,0,14,3,4,80,0,9,3,3,3,2,0,2,2.25,1227.0,3,0.0,False,25,3.0,13450,0.0,0,0.6666666666666666,12,-2600.252861602497,0.75,1.3333333333333333,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
31,525,6,4,1,0,66,4,2,4,5460,6219,4,0,22,4,4,80,2,13,4,4,7,7,5,7,3.25,780.0,2,0.0,False,29,1.1666666666666667,3150,0.0,0,1.0,16,-1499.17264573991,1.0,1.0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
27,798,6,4,1,1,66,2,1,3,2187,5013,1,0,12,3,3,80,2,6,5,2,5,3,0,3,6.0,437.4,5,0.0,False,33,5.0,4788,0.0,0,0.6,9,-4094.2528616024974,1.0,1.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
37,558,2,3,4,0,75,3,2,3,9602,3010,4,1,11,3,3,80,1,17,3,2,3,0,1,0,4.25,3200.6666666666665,2,0.0,False,23,1.5,1116,0.0001041449697979,2,0.0,9,2642.82735426009,1.0,1.0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
20,959,1,3,4,1,83,2,1,2,2836,11757,1,0,13,3,4,80,0,1,0,4,1,0,0,0,1.0,2836.0,1,0.0,False,40,1.0,959,0.0,0,0.0,6,-3445.252861602497,1.5,0.6666666666666666,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
42,622,2,4,3,1,81,3,2,4,4089,5718,1,0,13,3,2,80,2,10,4,3,10,2,2,2,10.0,408.9,8,0.0,False,18,3.333333333333333,1244,0.0,0,0.2,12,-2192.252861602497,0.75,1.3333333333333333,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
43,782,6,4,2,0,50,2,4,4,16627,2671,4,1,14,3,3,80,1,21,3,2,1,0,0,0,5.25,16627.0,1,0.0,False,17,1.0,4692,6.014314067480604e-05,2,0.0,12,10345.747138397504,0.75,1.3333333333333333,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
38,362,1,1,3,1,43,3,1,1,2619,14561,3,0,17,3,4,80,0,8,3,2,0,0,0,0,2.6666666666666665,2619.0,0,0.0,False,22,0.0,362,0.0,0,0.0,3,-3662.2528616024974,3.0,0.3333333333333333,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
43,1001,9,5,4,0,72,3,2,3,5679,19627,3,1,13,3,2,80,1,10,3,3,8,7,4,7,3.333333333333333,709.875,4,0.0,False,17,1.6,9009,0.0001760873393203,3,0.875,9,-602.2528616024974,1.0,1.0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
48,1236,1,4,4,1,40,2,4,1,15402,17997,7,0,11,3,1,80,1,21,3,1,3,2,0,2,3.0,5134.0,3,0.0,False,12,3.0,1236,0.0,0,0.6666666666666666,3,9120.747138397504,3.0,0.3333333333333333,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
44,1112,1,4,1,1,50,2,2,3,5985,26894,4,0,11,3,2,80,0,10,1,4,2,2,0,2,2.5,2992.5,2,0.0,False,16,2.0,1112,0.0,0,1.0,9,-669.5079365079364,1.0,1.0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
34,204,14,3,3,1,31,3,1,3,2579,2912,1,1,18,3,4,80,2,8,3,3,8,2,0,6,8.0,322.375,8,0.0,True,26,8.0,2856,0.0003877471888328,3,0.25,9,-4380.17264573991,1.0,1.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
27,1420,2,1,3,0,85,3,1,1,3041,16346,1,0,11,3,2,80,1,5,3,3,4,3,0,2,5.0,760.25,4,0.0,False,33,4.0,2840,0.0,0,0.75,3,-3918.17264573991,3.0,0.3333333333333333,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
21,1343,22,1,3,0,49,3,1,3,3447,24444,1,0,11,3,3,80,0,3,2,3,3,2,1,2,3.0,1149.0,2,0.0,False,39,1.5,29546,0.0,0,0.6666666666666666,9,-3512.17264573991,1.0,1.0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
44,1315,3,4,4,0,35,3,5,4,19513,9358,4,1,12,3,1,80,1,26,2,4,2,2,0,1,6.5,9756.5,2,0.0,False,16,2.0,3945,5.124788602470148e-05,4,1.0,12,13231.747138397504,0.75,1.3333333333333333,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
22,604,6,1,1,0,69,3,1,3,2773,12145,1,0,20,4,4,80,0,3,3,3,2,2,2,2,3.0,1386.5,0,0.0,False,38,0.6666666666666666,3624,0.0,0,1.0,12,-3508.252861602497,1.3333333333333333,0.75,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
33,1216,8,4,3,0,39,3,2,3,7104,20431,1,0,12,3,4,80,0,6,3,3,5,0,1,2,6.0,1420.8,4,0.0,False,27,2.5,9728,0.0,0,0.0,9,144.82735426009003,1.0,1.0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
32,646,9,4,1,1,92,3,2,4,6322,18089,1,1,12,3,4,80,1,6,2,2,6,4,0,5,6.0,1053.6666666666667,6,0.0,False,28,6.0,5814,0.000158177791838,2,0.6666666666666666,12,40.74713839750257,0.75,1.3333333333333333,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
30,160,3,3,3,1,71,3,1,3,2083,22653,1,0,20,4,3,80,1,1,2,3,1,0,0,0,1.0,2083.0,1,0.0,False,30,1.0,480,0.0,0,0.0,12,-4198.252861602497,1.3333333333333333,0.75,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
53,238,1,1,4,1,34,3,2,1,8381,7507,7,0,20,4,4,80,0,18,2,4,14,7,8,10,2.571428571428572,598.6428571428571,6,0.0,False,7,1.5555555555555556,238,0.0,0,0.5,4,1421.82735426009,4.0,0.25,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
34,1397,1,5,2,0,42,3,1,4,2691,7660,1,0,12,3,4,80,1,10,4,2,10,9,8,8,10.0,269.1,2,0.0,False,26,1.1111111111111112,1397,0.0,0,0.9,12,-3590.252861602497,0.75,1.3333333333333333,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
45,306,26,4,1,1,100,3,2,1,4286,5630,2,0,14,3,4,80,2,5,4,3,1,1,0,0,2.5,4286.0,1,0.0,False,15,1.0,7956,0.0,0,1.0,3,-2673.17264573991,3.0,0.3333333333333333,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
26,991,6,3,3,1,71,3,1,4,2659,17759,1,1,13,3,3,80,1,3,2,3,3,2,0,2,3.0,886.3333333333334,3,0.0,False,34,3.0,5946,0.0003760812335464,3,0.6666666666666666,12,-3622.2528616024974,0.75,1.3333333333333333,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
37,482,3,3,3,0,36,3,3,3,9434,9606,1,0,15,3,3,80,1,10,2,3,10,7,7,8,10.0,943.4,3,0.0,False,23,1.25,1446,0.0,0,0.7,9,3152.7471383975026,1.0,1.0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
29,1176,3,2,2,1,62,3,2,3,5561,3487,1,0,14,3,1,80,1,6,5,2,6,0,1,2,6.0,926.8333333333334,5,0.0,False,31,3.0,3528,0.0,0,0.0,9,-1398.17264573991,1.0,1.0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
35,1017,6,4,2,0,82,1,2,4,6646,19368,1,0,13,3,2,80,0,17,3,3,17,11,11,8,17.0,390.9411764705882,6,0.0,False,25,1.4166666666666667,6102,0.0,0,0.6470588235294118,12,364.74713839750257,0.75,1.3333333333333333,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
33,1296,6,3,3,0,30,3,2,4,7725,5335,3,0,23,4,3,80,1,15,2,1,13,11,4,7,5.0,594.2307692307693,9,0.0,False,27,2.6,7776,0.0,0,0.8461538461538461,16,1443.7471383975026,1.0,1.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,397,19,4,3,0,88,3,3,2,10725,6729,2,0,15,3,3,80,1,16,1,4,9,7,7,1,8.0,1191.6666666666667,2,0.0,False,6,1.125,7543,0.0,0,0.7777777777777778,6,4070.492063492064,1.5,0.6666666666666666,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
36,913,9,2,2,0,48,2,2,2,8847,13934,2,1,11,3,3,80,1,13,2,3,3,2,0,2,6.5,2949.0,3,0.0,False,24,3.0,8217,0.0001130326664406,3,0.6666666666666666,6,2565.7471383975026,1.5,0.6666666666666666,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
27,1115,3,4,1,0,54,2,1,4,2045,15174,1,0,13,3,4,80,0,5,0,3,4,2,1,1,5.0,511.25,3,0.0,False,33,2.0,3345,0.0,0,0.5,12,-4236.252861602497,0.75,1.3333333333333333,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
20,1362,10,1,4,0,32,3,1,3,1009,26999,1,1,11,3,4,80,0,1,5,3,1,0,1,1,1.0,1009.0,0,0.0,False,40,0.5,13620,0.0009910802775024,3,0.0,9,-5272.252861602497,1.0,1.0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
33,1076,3,3,1,0,70,3,1,1,3348,3164,1,1,11,3,1,80,0,10,3,3,10,8,9,7,10.0,334.8,1,0.0,False,27,1.0,3228,0.0002986857825567,3,0.8,3,-2933.252861602497,3.0,0.3333333333333333,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
35,727,3,3,3,0,41,2,1,3,1281,16900,1,0,18,3,3,80,2,1,3,3,1,0,0,0,1.0,1281.0,1,0.0,False,25,1.0,2181,0.0,0,0.0,9,-5000.252861602497,1.0,1.0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
23,885,4,3,1,0,58,4,1,1,2819,8544,2,0,16,3,1,80,1,5,3,4,3,2,0,2,2.5,939.6666666666666,3,0.0,False,37,3.0,3540,0.0,0,0.6666666666666666,3,-3462.252861602497,3.0,0.3333333333333333,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
25,810,8,3,4,0,57,4,2,2,4851,15678,1,0,22,4,3,80,1,4,4,3,3,2,1,2,4.0,1617.0,2,0.0,False,35,1.5,6480,0.0,0,0.6666666666666666,8,-2108.17264573991,2.0,0.5,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
38,243,7,4,4,1,46,2,2,4,4028,7791,1,0,20,4,1,80,0,8,2,3,7,7,0,5,8.0,575.4285714285714,7,0.0,False,22,7.0,1701,0.0,0,1.0,16,-2931.17264573991,1.0,1.0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
29,806,1,4,2,0,76,1,1,4,2720,18959,1,0,18,3,4,80,1,10,5,3,10,7,2,8,10.0,272.0,8,0.0,False,31,3.333333333333333,806,0.0,0,0.7,12,-3561.252861602497,0.75,1.3333333333333333,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
